uid,amount_usd,token_bought_symbol,token_sold_symbol,token_bought_amount,token_sold_amount,token_bought_price_usd,token_sold_price_usd,fulfill
0x0bcbf98431dacf8151296541c44bb74af080cd607c733c84826c8d11b38c98f3fdb54efa4020c5f4524fe25e2949800f4342c26c66c54ea8,118.45384132046222,USDC,COW,491.5,500.00000000000006,1.012831606144261,0.2369076826409244,0
0x6206985ed2af6c7056bb2ebb8c8f5259fa466d6615ced334347f8f5bc22813cf4a0573f70e77a28dd079c0e079174135ab6b41c566c52171,83.30983334656756,USDC,MANA,540.0,250.00000000000003,1.012831606144261,0.3332393333862702,0
0xf55a3da67ece08b3f44bf8615eba2c05cc68b8684f68b870f5db75078b8aca2f44494c72f0d05696f244e8a0bf2cc19d6d11554366c4f267,725.0066701802674,USDC,CVX,1000.0,233.8504870126373,1.012831606144261,3.100300022642621,0
0x2879dc084c83fa5f0ae3747a39a41a2694ce07ac7dc2e41d956c8e5205e91bd644494c72f0d05696f244e8a0bf2cc19d6d11554366c4c979,1085.1050079249173,USDC,CVX,2572.5,350.0,1.012831606144261,3.100300022642621,0
0x400f4aeaafd1c579f1ca813be5fda9716b3cd0a62a815af98af0547bafab4a6dd41d3dd238186dc29a00b2014b68a546527d2e4466c487ab,449.02013456467097,ETH,UBI,33.333333333333336,1000000.0,3344.1100000000006,0.000449020134564671,0
0x41bccf3ef3f1d0aa84586b4cbf5e99072d0d65f06b99e9a632d535a6f94498ded41d3dd238186dc29a00b2014b68a546527d2e4466c48779,449.02013456467097,ETH,UBI,16.666666666666668,1000000.0,3344.1100000000006,0.000449020134564671,0
0xc0d3faa873049f3994ff2d979dafd14f5851d8ea448a05ef35b98f9bff124effd41d3dd238186dc29a00b2014b68a546527d2e4466c48721,224.51006728233548,ETH,UBI,3.333333333333334,500000.0,3344.1100000000006,0.000449020134564671,0
0x45dd027d67d0e9c74651dc3b450d695c5576489e1db4a753120d8506ad7d6605d41d3dd238186dc29a00b2014b68a546527d2e4466c486d4,449.02013456467097,ETH,UBI,3.278688524590164,1000000.0,3344.1100000000006,0.000449020134564671,0
0x1a93fa65fac2851a73b89a37cadbdab08d22b5a0b9a4ba3268e827847d4179cdc5d3d004a223299c4f95bb702534c14a32e8778c66c46631,2132.938830665594,USDC,SDT,3800.0,10000.0,1.012831606144261,0.21329388306655941,0
0x392f541b288c80f640845d68d5be83257943734f38112efc731e8f93ba60b85500070a19e8c8d2cc7c5fd2dd04baaa985a6ed6c866c400d1,899.602258958589,USDC,TI,37171.936953,46663239961.56174,1.012831606144261,1.9278606879840003e-08,0
0x4194b50dbafb381455c466a18cfda410ebb48f34ed76d29c2a824d82fcd78b7900070a19e8c8d2cc7c5fd2dd04baaa985a6ed6c866c40020,3994.5662001066257,USDC,CLS,108856.88678,36705.04524384993,1.012831606144261,0.10882880469343464,0
0x24681527eb94db51de4ce1a336bdb3b266f4b1e1a801557362df6cec2b76260400070a19e8c8d2cc7c5fd2dd04baaa985a6ed6c866c3ffba,400.25877513004053,USDC,GENE,322352.86122799997,354975.07017732464,1.012831606144261,0.001127568690753677,0
0x50e95cea4e8be0cfd0eb9ae132c96b2fa7069de969433c9d60b9b512120236bb54c375c481f95ba43e2cecd6ef30631f55518f5766c3c3f2,413.08016078103793,USDT,DG,9458.67,24253.0,1.0122111969123249,0.017032126367090172,0
0x39e6b7834e6767503d7c6645f56deb4af4a698f461ea43b07d885270cf8dbb3b54c375c481f95ba43e2cecd6ef30631f55518f5766c3c327,1487.620570358477,USDT,BANK,29958.629999999997,1212900.0000000002,1.0122111969123249,0.0012264989449735978,0
0xe47202db88b97bd13439d338172d2eb51473ad0ff0e9a9b213810beb13670d6354c375c481f95ba43e2cecd6ef30631f55518f5766c3c1ee,178.47697210689998,USDT,UBI,9937.025,397481.0,1.0122111969123249,0.000449020134564671,0
0x4ae930350659a216c241e2ede05705e69d7d7fe806340d1efdeef143a3394f81540389cf718c1623b6675aa7e6d72e6fd426b81266c3a3a4,263110.42379522347,USDC,OSAK,10000008.2248,1000000822480.0001,1.012831606144261,2.6311020739234004e-07,0
